"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"1",0.00101578355544485,0.00101027527092763,0.00101525138942166,0.00101107239009623,0.000976691694552125,0.00102195485198104,0.00107608198195354,0.00103840546128362,0.000989544971136651,0.00099212623213606,0.0010087822639058,0.00103984938347717,0.00102140738948836,0.00102019152331652,0.00102141948947677,0.0010336876461377,0.00101847183927299,0.00100069973085198,0.000997975341372715,0.000999933760054783,0.000998399863306031,0.000995078512301311,0.000987820760663258,0.00096957862015812,0.000981980032084701,0.194830344117745,0.32934212388348,0.331076325102167,0.292004478693514,0.217600421742827,0.322360388796171,0.344204033428154,0.346053791194517,0.335973695621557,0.318535324792415,0.348509713440097,0.933339343229459,1.5803229494077,2.18078459768163,2.47827387240406,2.25558934439947,2.10137659454164,3.32545977961508,7.7648471029831,8.78820989753004,8.02882428428709,7.50417302313869,7.35833552741305,6.64582486115539,4.82182230080273,7.88968350118114,9.12833574293546,7.57688523621526,6.52227075946735,2.86332818654436,2.17722836435929,2.31745610553714,2.62977726403128,3.18584690724063,3.40048718477729,0.0028467636803124,0.39077831602543,0.138909536805527,0.138513195322985
"2",0.0010032948352253,0.000998836017631575,0.000996407991419579,0.000997057705203517,0.000992825017546229,0.000988595311874474,0.000990761681449527,0.000995845198686392,0.000986914219270513,0.00101798090845926,0.00108403326292956,0.00108788434163028,0.00100814057958427,0.000979359904848235,0.000978099650951497,0.000988654282657017,0.00101104651206814,0.00101386081421867,0.00100060761638982,0.000999997088448456,0.000999930788376278,0.000998335076936783,0.000994496042852612,0.00136446641693479,0.0190623177479802,0.167724731201844,0.279355963157725,0.328997147413832,0.341277384574175,0.347556414820305,0.356638681789877,0.361877707265494,0.363472656773661,0.363925842395191,0.698181944050636,1.05695369995685,1.30328769221188,1.71118761309044,2.45620360292758,2.99660916962204,2.08245447188477,1.7247567800552,2.8758646801077,7.89957441740056,8.86708805833636,8.42697787906861,8.0154440765169,7.58015461816197,6.45752058007916,5.51716038525464,7.19283209412383,8.59927117952741,7.31589542590286,5.0865660981121,2.5570864771531,2.20679621090899,2.25724848124445,2.87203671526979,3.47155652616459,3.46544912552412,0.0590135415492048,0.577706402516826,0.403877549810696,0.200811462015314
"3",0.00106249274327845,0.000993603850827072,0.0010326142759602,0.00106120181954726,0.000996824475682341,0.000996749634037239,0.0010158696793613,0.00104474508635358,0.0010661848335834,0.00108274225808459,0.0010370397370464,0.000993034247549328,0.000985157589280976,0.000992161842137231,0.000987637273306892,0.0010132411665703,0.00109116375669763,0.00103321497020182,0.00101081369440594,0.00100073774483848,0.000999970285331012,0.000996165816885595,0.00102701202672136,0.0011436359792006,0.00325768612556091,0.104746900457128,0.267741009995306,0.33637583649968,0.168424033445329,0.126996236044791,0.376696360215106,0.387653888788055,0.481139079927215,0.724914790990302,0.90083560629291,1.33359294252638,1.50082739988196,2.09059761692431,2.32880758974728,2.84537516600897,2.05737776956124,1.41971958501902,2.98066656122453,7.07367349503957,8.90392363570147,8.44945433923156,8.29269863353328,7.81079301359671,6.69801965386796,6.58868638845655,8.07338190803128,7.8108932710057,7.14567093319141,3.47533731464812,1.95281728565834,2.07023322489981,2.08018814027545,2.50135869578659,3.33078719462798,1.61217889880327,0.415383677452894,0.564697735171009,0.431557904369094,0.238977046758938
"4",0.000980921127192192,0.00099199128252362,0.00104285536925004,0.0010049583326397,0.00105379648747638,0.0010823279519161,0.00104096342356169,0.000961012794747163,0.000976511624419827,0.000996685059277881,0.000996038839806352,0.00099110946847057,0.000997817147582486,0.000995720924742315,0.000980806395334247,0.00100602240171294,0.001049972524861,0.00102756202359635,0.00104352876775779,0.00102815472514848,0.00100013495213377,0.000995815578522788,0.00102125967630935,0.00105516789601849,0.00282938390426114,0.0205388393392503,0.035116187322943,0.08516033878128,0.270756164845163,0.398098533039988,0.447800001427376,0.421586195289482,0.340485605216166,0.636054909798388,1.0355148980767,1.45592292226625,1.69082705187228,2.4107187675501,2.64548416773454,2.52984990552998,1.81364350644329,0.827690635315424,0.793108623318943,6.33314489291731,8.88273364466907,8.35823779112452,8.25751291247206,8.09832612897488,7.32277909443051,7.11653282197095,8.86340311163785,7.49295265085035,6.44446938211751,4.01090717621422,2.3641906543337,2.25018876473795,2.34347002938382,2.83675544969832,3.19803371606233,0.285740522751096,0.86669201367666,0.276434421922056,0.453639896329388,0.129128276863343
"5",0.000990444573291291,0.00104068148517588,0.00100233004884766,0.000996257328319731,0.00100883317821605,0.00101352727710929,0.000988138775803846,0.000981213382839188,0.000984316880217158,0.00100273132419603,0.00100821730049359,0.000998979798392341,0.00099731968599986,0.000991258476868788,0.00098922375714919,0.00102016139576227,0.000994777260723895,0.000986776374989081,0.000992646583382115,0.00103882154672579,0.00100528495601548,0.000999965448503102,0.000996648253273749,0.000992824968927928,0.00102941002703161,0.00101359927805383,0.000995726317244197,0.0981377890978666,0.344722253437656,0.49174010646438,0.491327845115214,0.286822092175091,0.189110138785585,1.08488378204676,1.39494962596527,1.67565203036911,2.26047684558079,2.36276046889327,2.44533724026182,2.31037554072253,1.38022690414682,0.683629943124648,0.790709394373111,1.27204732499352,8.41001862530781,8.41793630765306,8.31724271862767,8.09246750918465,7.87216201604674,6.52078655047752,9.09622217168458,7.62291627949078,6.73251943915997,4.79363382257684,2.6587454144682,2.35618072448637,2.41777708625637,2.90680996355666,2.38085164632084,0.480713664998464,0.76246125697183,0.64653716352394,0.468112181522509,0.192634018680404
"6",0.00100825418172727,0.00108996060039364,0.00105152902102987,0.00102223317853239,0.00100336980465564,0.000995227884997512,0.000995733686956702,0.000989819680156112,0.00104648325046039,0.00105518842317295,0.000998673633602582,0.000999788480822385,0.000997329649535027,0.0010996756606581,0.0010334666073108,0.000983711334906907,0.000981596295813203,0.0010048800708753,0.000988549823757454,0.00101604251635876,0.00100095871425106,0.000999987168687189,0.000999855518008603,0.000991932860776923,0.000980860978309418,0.00492320019802143,0.0134242320968266,0.0179209712698446,0.0847806529420719,0.26996493502309,0.552132948668874,0.48816062021653,0.37544441819656,0.431842362568506,0.984940782577771,1.76694643914216,2.46172251285949,2.46209102545929,2.45997532635489,2.37239372594578,1.62106191161363,0.47097634325286,0.953019530440904,1.28934527860411,6.71636692712769,8.02877581269034,8.26814269525521,8.19727872665043,7.91198739520077,7.70073493370984,9.10020726447933,8.52161963898534,7.38610466550494,5.88213415049281,3.20032073713763,2.50527690755309,2.41761281873904,2.98701453721479,2.4378526955487,0.032676395025228,0.503833191220762,0.364301994610373,0.0876576514630468,0.00206971289368753
"7",0.000988512851456893,0.000982558630975463,0.000967380066599884,0.000998966612908169,0.00111297715159889,0.00104304021572972,0.000997590872762617,0.000979800645479839,0.000979207210892383,0.00102274473229604,0.00105237644689876,0.00101204432793135,0.000997666017788427,0.000993392805895117,0.000995492065734096,0.00099168238705126,0.000992485081853867,0.00102982595298703,0.00103321837070891,0.00100308134588044,0.00100030563922709,0.000999984385590241,0.000997859385393238,0.000996901086260278,0.00107310133760924,0.00103831232793412,0.0728662159337859,0.355506467221508,0.393555584084572,0.491084306986938,0.607412557082387,0.554387863487264,0.456215821244129,0.294281142334997,0.892770784011198,1.49148548233934,2.11091004826604,2.5077213228858,2.50598904857828,1.97575503363466,1.54386531955352,0.716084311229282,0.68435524600214,1.08251732986916,1.67031259224673,7.83358512055188,8.19995727093012,8.17019537111338,8.06060996930073,8.13915441534335,9.02345274953693,9.15074904358333,7.43566800502535,7.1569415024683,4.7006608251533,2.83702436312176,2.39908455699234,2.73295135708496,2.4749682793287,0.175003899390938,0.522521831422773,0.493707996519494,0.435853987829237,0.16611207910469
"8",0.00100382268296884,0.00102095046535934,0.00098788314215706,0.000979098670777871,0.000986168229386069,0.000998718873982672,0.00101879779691643,0.000999310842638382,0.00100813471881883,0.00107250358653662,0.00106253718891478,0.00101883618354102,0.00100106857017558,0.000999968363352291,0.000999708017110979,0.000988345962957715,0.000990795219745026,0.00100161498946463,0.0010087138254242,0.00101186840689175,0.00100716937823826,0.00100608780619151,0.000999620332704811,0.000995387989564079,0.000982285393822095,0.00245703184964798,0.0634261112852978,0.46539995377258,0.651387375457529,0.647628957219802,0.63935823092085,0.611157446907722,0.672344930388281,0.875037782807845,1.38718629970836,2.03248208305636,2.50700733715665,2.56300405746195,2.55544762097031,2.31440647750867,1.57977527519916,1.09201783145374,0.819413020884091,1.00637238113124,1.68853430626051,7.6315551696074,8.130793333433,8.17983166193834,8.12978219532324,8.18991688425085,8.79825273081512,9.04045615345652,8.93662347426267,7.24600027873961,5.88091619206161,3.34541161564571,2.27246744151405,2.7992703837923,2.47685916779822,0.159602661576717,0.54562187067378,0.486511850172873,0.363314563567623,0.710151938143082
"9",0.000984011608242322,0.000997624024410928,0.00105051751223834,0.00102397475946918,0.00101031550969759,0.000991589376996807,0.00099026414929491,0.00101753950579116,0.0009822570154281,0.000984459657939945,0.00098895752693872,0.000978555868602964,0.00101330899370525,0.00100176456708157,0.000992442749293264,0.000987440236334435,0.000984072024717796,0.00100510298826896,0.00104851648317489,0.00103344069539528,0.000985487232533964,0.00100362023590258,0.00103133810180221,0.00100086469051372,0.00099892081516385,0.000984541145476289,0.09661598654004,0.583871292505805,0.560912813231856,0.520792270611449,0.56379080326701,0.558744964954906,0.839325072861391,1.22223252385309,1.63719163663078,2.27161792458022,2.59132727773334,2.62973264858371,2.54446569638037,2.44890650306072,1.57569048472168,1.11165763956412,0.428691883337849,1.18440238315259,3.60249253232035,7.09682674338916,7.67127076820253,7.89361882896618,8.03477876796845,8.3531661384038,8.82277395796778,8.85457188703225,8.9251117429413,8.29232456243113,6.6251879038455,3.57702364196162,2.43652680498828,3.30987766988321,2.44438929174066,0.821226688603398,0.527293474154669,0.454182756545313,0.287578833668613,0.580594980021565
"10",0.00106703852000765,0.000993773394526918,0.000999837021478655,0.00106799680346683,0.0010023411129903,0.000989967511838058,0.000998060322419766,0.000981077857165251,0.000989444658664882,0.00099820476516692,0.000997868638768294,0.000978212616881661,0.000996674288894643,0.000991112643626088,0.000979150062316545,0.000991609631682116,0.0010008089764573,0.00106228984186088,0.00099602838849631,0.00103600032398679,0.00102666712389877,0.000969374149611182,0.000988577197557379,0.00101940709506333,0.00100206866504918,0.000995845660326796,0.000992171161471089,0.0226478142663086,0.541663730835143,0.73165790081375,0.713682425756196,0.690447558843356,0.702409625939866,1.11807266169671,1.78233438449576,2.19076992073248,2.056231382418,1.93790259089479,2.12885430056592,1.75124976739663,1.19388228019264,0.56009849577544,0.157828002318816,0.664673501607557,1.67597088689804,6.24976603808064,7.44037631395725,7.65316575487464,7.98707404809356,8.24525435644199,8.61348210317644,8.70612808070799,8.76082962647177,9.09834946975788,7.04333925001312,5.24750525085855,2.53877816189593,2.49772549028435,2.51338037913856,2.41769162953325,0.368085985514987,0.40280495883645,0.319029147006849,0.26822001854537
